year,oshpd_id2,oshpd_id,FACILITY_NAME,LICENSE_CATEGORY_DESC,COUNTY_NAME,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,CONTROL_TYPE_DESC,TRAUMA_CENTER_DESC,ER_SERVICE_LEVEL_DESC,RURAL_HOSPITAL_DESC,TEACHING_HOSPITAL_DESC,LICENSED_BED_SIZE,SENATE_DISTRICT_DESC,ASSEMBLY_DISTRICT_DESC,MSSA_NAME,MSSA_DESIGNATION,Sex_Female,Sex_Male,Sex_Unk,Age_01_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Under_1,Age_Unknown,racegrp_aman,racegrp_asian,racegrp_black,racegrp_inv_blank,racegrp_multirace,racegrp_nhpi,racegrp_other,racegrp_unknown,racegrp_white,eth_Hispanic,eth_NonHispanic,eth_Unknown,eth_Blank_Invalid,disp_Acute_Care,disp_Against_Medical_Advice,disp_Died,disp_Hospice_Care,disp_Invalid_Blank,disp_Not_Defined_Elsewhere,disp_Prison_Jail,disp_Psychiatric_Care,disp_Routine,disp_SN_IC_Care,disp_CAH,disp_Childrens_or_Cancer,disp_Home_Health_Service,disp_Rehab,disp_Residential_Care,disp_Other,disp_Disaster_Care_Site,Medi_Cal,Medicare,Other_Payer,Private_Coverage,SelfPay,Unknown_inv_Payer,DX_Blood_Forming,DX_Circulatory,DX_Congenital,DX_Digestive,DX_Endocrine,DX_Genitourinary,DX_Infections,DX_Injury_Poisoning,DX_Mental_Illness,DX_Muscoloskeletal,DX_Neoplasms,DX_Nervous_Sense,DX_No_Group_Assigned,DX_Perinatal,DX_Pregnancy,DX_Residual,DX_Respiratory,DX_Skin,DX_Symptoms,ED_Visit,All_Other_Languages,English,Spanish,Unknown_lang,blank_inv_lang,Zip_Blank_Invalid,Zip_CA_Resident,Zip_Foreign,Zip_Homeless,Zip_Out_of_State,Zip_Unknown,a_Sex_Female,a_Sex_Male,a_sex_Unknown,a_Age_10_19,a_Age_20_29,a_Age_30_39,a_Age_40_49,a_Age_50_59,a_Age_60_69,a_Age_70_79,a_Age_80_,a_Age_Under_1,a_Age_01_09,a_Age_Unknown,a_racegrp_aman,a_racegrp_asian,a_racegrp_black,a_racegrp_multirace,a_racegrp_nhpi,a_racegrp_other,a_racegrp_unknown,a_racegrp_white,a_racegrp_inv_blank,a_eth_Hispanic,a_eth_NonHispanic,a_eth_Unknown,a_eth_Blank_Invalid,a_disp_Acute_Care,a_disp_Against_Medical_Advice,a_disp_Died,a_disp_Home_Health_Service,a_disp_Hospice_Care,a_disp_Psychiatric_Care,a_disp_Rehab,a_disp_Residential_Care,a_disp_Routine,a_disp_SN_IC_Care,a_disp_CAH,a_disp_Not_Defined_Elsewhere,a_disp_Childrens_or_Cancer,a_disp_Disaster_Care_Site,a_disp_Prison_Jail,a_disp_Other,a_disp_Invalid_Blank,a_Medi_Cal,a_Medicare,a_Other_Payer,a_Private_Coverage,a_SelfPay,a_Unknown_inv_Payer,a_DX_Blood_Forming,a_DX_Circulatory,a_DX_Digestive,a_DX_Endocrine,a_DX_Genitourinary,a_DX_Infections,a_DX_Injury_Poisoning,a_DX_Mental_Illness,a_DX_Muscoloskeletal,a_DX_Neoplasms,a_DX_Nervous_Sense,a_DX_No_Group_Assigned,a_DX_Pregnancy,a_DX_Residual,a_DX_Respiratory,a_DX_Skin,a_DX_Symptoms,a_DX_Congenital,a_DX_Perinatal,Inpatient_from_ED,a_All_Other_Languages,a_English,a_Spanish,a_Unknown_lang,a_blank_inv_lang,a_Zip_CA_Resident,a_Zip_Foreign,a_Zip_Homeless,a_Zip_Out_of_State,a_Zip_Unknown,a_Zip_Blank_Invalid,ED_STATIONS_ON_1231,LATITUDE,LONGITUDE,Target,Label,SPA
2019,106370759,370759,PARADISE VALLEY HOSPITAL,General Acute Care Hospital,San Diego,2400 E 4th St,National City,91950,Investor - Limited Liability Company,,Emergency - Basic,,,200-299,District 40,District 79,Encanto/Lemon Grove Northwest/Lincoln Acres/National City East/Paradise Hills Southwest,Urban,10738,10838,1,991,1732,4314,3864,3002,3371,2262,1076,813,149,3,28,2096,4996,,1519,139,1650,212,10937,8671,12427,479,,583,529,41,,,,7,14,20286,1,,103,13,,,,,12593,4141,684,1562,2597,,61,1209,2,1452,516,1293,493,4905,2839,1383,58,1753,2,5,437,222,2488,879,1580,21577,379,18847,2342,9,,,20592,20,673,252,40,2710,3445,1,120,767,895,887,1215,1027,572,640,31,,2,16,735,1244,349,41,528,69,3174,,2047,3969,140,,252,359,87,130,37,25,50,3,4532,439,,46,,,196,,,3117,2134,56,665,184,,28,887,435,252,314,620,205,2420,86,45,220,1,63,2,367,132,48,,31,6156,199,5314,637,6,,5054,40,996,50,16,,20,32.686329,-117.083038,0.039870148,TRUE,
2019,106370771,370771,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA,General Acute Care Hospital,San Diego,9888 Genesee Ave,La Jolla,92037,Non-profit Corporation (incl. Church-related),Level II,Emergency - Basic,,,300-499,District 39,District 78,Crown Point/Del Mar/La Jolla/Pacific Beach,Urban,18596,14655,4,601,1797,5279,4775,4067,4723,4125,3787,3988,111,2,54,2754,1637,27,248,35,3057,1024,24419,4015,28646,587,7,119,178,81,19,17,394,32,62,32224,113,,2,5,5,1,,3,6975,9503,1422,13080,2200,75,69,3771,13,1999,656,2074,420,8393,1824,2057,94,3217,30,14,748,466,2550,869,3991,33255,803,31679,745,22,6,60,30388,135,888,1559,225,4665,5009,,108,503,522,647,1044,1560,2152,3134,4,,,12,824,277,103,24,597,229,7596,12,919,8628,127,,246,,369,1185,197,52,110,11,5581,1814,1,83,2,16,7,,,1019,6058,243,2028,326,,91,2209,1189,359,401,661,2384,263,291,237,376,25,83,12,813,185,86,5,4,9674,385,8982,303,2,2,9089,25,202,311,46,1,47,32.88506,-117.22279,0.001789733,FALSE,
2019,106370782,370782,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MEDICAL CENTER,General Acute Care Hospital,San Diego,200 W Arbor Dr,San Diego,92103,University of California,Level I,Emergency - Comprehensive,,Teaching,300-499,District 39,District 78,Bay Park/Five Points/Hillcrest Northwest/Mission Hills/Mission Valley/Morena/Normal Heights/Old Town/Serra Mesa,Urban,28637,29914,21,467,2109,10075,10399,8685,10782,8568,4486,2901,100,,119,3633,7330,2,2257,,15616,510,29105,14401,43730,441,,283,,58,6,,3,742,396,56613,386,,,70,12,3,,,23048,12450,2542,11191,9341,,326,5230,16,3411,1125,3618,709,9596,5843,5648,210,5916,28,14,1168,1019,4697,2405,7593,58572,1341,53364,3648,212,7,6,48869,262,7407,2023,5,2592,3310,,46,467,627,720,1249,1272,914,596,4,7,,9,370,647,183,7,1589,31,3065,1,1517,4359,26,,70,,156,1148,178,29,69,18,3621,591,,11,,,11,,,2024,2244,498,852,284,,114,994,712,232,248,931,873,389,138,459,193,5,39,2,366,130,65,9,3,5902,220,5053,613,14,2,5032,14,691,164,1,,36,32.75387,-117.16498,0.013861793,FALSE,
2019,106370875,370875,SHARP CHULA VISTA MEDICAL CENTER,General Acute Care Hospital,San Diego,751 Medical Center Ct,Chula Vista,91911,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,300-499,District 40,District 79,Cockatoo Grove/Eastlake Greens/Otay Mesa,Urban,35130,24970,,4179,5332,10979,9682,7435,7409,6120,4119,4074,771,,111,4315,3456,,78,283,36108,1295,14454,38689,20572,839,,558,1328,70,,,1254,716,83,55150,177,,59,19,9,666,11,,27343,12228,4527,12612,3390,,418,6078,10,4585,1178,4505,989,11205,1837,4573,162,5808,15,72,2207,622,6878,1917,7041,60100,909,45116,13961,114,,1,57251,46,882,679,1241,6118,5882,,76,652,937,1073,1736,2349,2145,3030,2,,,30,1271,552,6,52,6637,151,3301,,6893,5012,95,,358,301,382,1518,218,33,29,64,7140,1891,,6,,,60,,,3827,6360,101,1462,247,3,149,2867,1693,799,743,1677,1038,262,215,366,383,15,167,10,1150,268,189,7,2,12000,443,7322,4213,21,1,11369,26,333,167,105,,48,32.61909,-117.02488,0.003027465,FALSE,
2019,106370977,370977,POMERADO HOSPITAL,General Acute Care Hospital,San Diego,15615 Pomerado Rd,Poway,92064,District,,Emergency - Basic,,,200-299,District 38,District 77,Poway Central/Poway Grove/Rancho Bernardo Southwest/Sabre Springs,Urban,15769,12474,1,1709,2711,4247,3944,3345,3478,3001,2599,2991,219,,184,1974,1013,,209,182,5286,124,19272,5431,22608,205,,1148,703,56,14,,10,45,551,24876,608,,82,128,12,10,1,,10053,7161,1336,8341,1353,,174,2697,9,1981,651,1967,413,6829,2252,1493,74,2398,13,8,621,590,2595,731,2748,28244,1119,25635,1489,1,,,27259,19,389,575,2,2030,1771,,29,163,255,250,446,612,777,1268,1,,,28,3,91,11,369,428,10,2861,,384,3398,19,,238,83,174,727,136,11,54,46,1453,875,,2,2,,,,,723,2446,52,543,37,,49,578,609,185,253,706,409,200,93,93,122,,31,5,354,74,39,,1,3801,220,3419,161,1,,3650,1,62,83,5,,24,32.99563,-117.05784,0.026575884,FALSE,
2019,106371394,371394,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,General Acute Care Hospital,San Diego,354 Santa Fe Dr,Encinitas,92024,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,150-199,District 36,District 76,Encinitas Central/Leucadia/Oceanside North and West/San Luis Rey/South Oceanside,Urban,25212,19781,3,2939,3621,5682,5553,5192,5595,5587,5000,5332,494,1,93,1311,1257,65,277,130,5978,1569,34316,9520,34645,827,4,980,1128,48,57,23,814,8,121,41501,183,1,1,113,8,2,,8,10908,12895,1454,17029,2525,185,165,5002,4,2934,599,3067,679,10997,1683,2802,190,3810,16,36,921,709,4376,1306,5700,44996,265,42221,2481,19,10,,42090,115,729,1594,468,4601,3922,,64,333,526,732,963,1374,1758,2752,21,,,18,292,178,64,31,742,226,6969,3,1287,7115,121,,178,,162,1164,401,29,88,13,4954,1414,3,83,4,29,1,,,1287,5384,78,1478,296,,93,1765,1491,391,443,798,896,328,270,239,332,26,88,14,938,300,84,6,21,8523,107,7869,543,3,1,8018,9,240,216,40,,38,33.0363,-117.28495,0.001364982,FALSE,
2019,106380857,380857,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,General Acute Care Hospital,San Francisco,2425 Geary Blvd,San Francisco,94115,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,Teaching,200-299,District 11,District 19,Laurel Heights/Ocean Beach North/Richmond/Sutro Heights,Urban,17843,18175,4,2292,1934,5817,6402,4284,4570,3888,3338,3011,486,,114,7482,5525,,549,233,7230,912,13977,6190,28981,851,,140,517,38,21,,9,1,301,34504,233,1,,243,12,2,,,3735,7705,1076,21536,1970,,115,3394,5,1954,586,1904,680,8577,1976,2326,52,3353,7,40,570,757,3473,1106,5147,36022,2343,31445,2215,1,18,10,35174,1,537,297,3,3113,2581,2,27,347,955,456,621,827,1044,1354,22,43,,11,1829,668,56,47,774,51,2260,,733,4913,50,,75,62,157,1113,140,11,39,1,3480,616,,,,,,2,,291,2817,11,2519,58,,69,1072,849,238,212,830,347,118,87,123,143,,973,26,387,114,89,9,10,5696,646,4786,255,,9,5600,,79,17,,,24,37.78274,-122.44289,0.019886756,FALSE,
2019,106380929,380929,CALIFORNIA PACIFIC MEDICAL CENTER - D/P APH,General Acute Care Hospital,San Francisco,2333 Buchanan St,San Francisco,94115,Non-profit Corporation (incl. Church-related),,,,Teaching,1-49,District 11,District 19,Cow Hollow/Financial District/Marina/Nob Hill/Pacific Heights/Russian Hill/Seacliff,Urban,2082,2107,,830,361,339,454,383,398,467,386,378,193,,9,1032,382,,114,75,407,24,2146,351,3793,45,,105,41,11,1,,1,1,14,3988,17,1,,6,1,2,,,973,907,52,2084,173,,11,363,4,237,56,224,67,947,215,243,7,350,,13,27,38,698,107,582,4189,603,3495,85,3,3,,3933,42,93,99,22,647,690,,44,43,73,82,152,204,255,398,37,49,,1,342,132,22,30,93,11,706,,84,1237,16,,44,23,65,291,40,10,10,9,698,147,,,,,,,,198,687,7,428,17,,21,299,186,61,61,145,122,71,22,65,43,,10,7,168,20,27,1,8,1337,305,993,37,1,1,1279,4,36,17,1,,19,37.79149,-122.43102,0.003471017,FALSE,
2019,106380933,380933,CALIFORNIA PACIFIC MEDICAL CENTER - DAVIES CAMPUS HOSPITAL,General Acute Care Hospital,San Francisco,601 Duboce Ave,San Francisco,94117,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,200-299,District 11,District 17,Buena Vista/Castro/Eureka Valley/Forest Hill/Haight-Ashbury/Noe Valley/West of Twin Peaks,Urban,4703,7570,,128,282,1880,2403,2003,2047,1674,1027,822,7,,43,1075,1916,,254,201,1362,150,7272,1391,10685,197,,286,162,2,4,,3,1,83,11663,34,2,1,17,1,14,,,3467,2736,406,4530,1134,,29,870,,825,191,722,235,2904,1505,880,24,936,3,1,52,195,1004,661,1236,12273,400,11486,352,28,7,,10457,113,1251,276,176,674,1061,,13,88,156,179,292,312,302,393,,,,3,189,214,34,44,195,15,1041,,189,1526,20,,87,73,53,328,52,4,31,18,903,182,1,3,,,,,,350,772,45,525,43,,7,264,242,93,108,259,272,56,60,39,65,1,1,6,146,91,24,1,,1735,152,1494,87,1,1,1564,6,118,37,10,,11,37.7691,-122.43465,0.014233168,FALSE,
2019,106380939,380939,PRISCILLA CHAN & MARK ZUCKERBERG SAN FRANCISCO GENERAL HOSPITAL & TRAUMA CENTER,General Acute Care Hospital,San Francisco,1001 Potrero Ave,San Francisco,94110,City or County,Level I,Emergency - Comprehensive,,Teaching,300-499,District 11,District 17,Bernal Heights/Mission District/Potrero Hill,Urban,24065,36724,16,3170,3385,10395,12171,10583,10214,6776,2210,1281,618,2,742,6349,14847,,1624,857,21406,386,14594,21342,38695,768,,2001,662,76,,,152,611,460,56821,15,1,,1,1,3,1,,35652,5622,1052,7678,10801,,136,3720,4,3164,850,2922,1600,11404,8256,5758,74,4702,11,31,844,1312,5582,2647,7788,60805,2953,44770,13040,27,15,,47113,110,12626,496,460,4917,8547,4,236,1347,1872,1950,2627,2579,1318,1367,38,132,2,325,2207,2996,444,222,3305,64,3905,,3550,9846,72,,366,828,376,314,107,107,110,318,9569,1061,33,49,6,3,221,,,7273,4280,427,1134,354,,126,2048,1185,578,460,967,2921,1798,336,268,425,7,332,26,1074,652,255,4,6,13468,1294,10306,1865,3,,10266,61,2943,134,64,,59,37.75657,-122.40637,0.029405677,FALSE,
2019,106380960,380960,ST. FRANCIS MEMORIAL HOSPITAL,General Acute Care Hospital,San Francisco,900 Hyde St,San Francisco,94109,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,200-299,District 11,District 17,Cow Hollow/Financial District/Marina/Nob Hill/Pacific Heights/Russian Hill/Seacliff,Urban,9689,17619,3,213,522,5070,5861,4661,4909,3564,1425,1063,23,,85,2463,6425,,,224,740,771,16603,3590,22913,808,,37,454,11,9,,25,12,20,26610,87,36,6,3,,1,,,11247,4908,1675,5339,4072,70,43,1248,6,1351,340,1113,543,6164,5819,1782,26,1613,4,1,148,908,2259,1382,2561,27311,875,25667,751,6,12,48,18129,759,6816,1363,196,1080,1966,,26,238,394,374,560,580,389,473,,12,,2,524,610,30,42,78,45,1715,,288,2725,33,,51,317,68,310,52,90,28,25,1646,439,,18,,1,1,,,1154,1323,45,442,81,1,12,297,315,95,107,607,375,637,37,36,82,2,3,3,318,104,15,1,,3046,310,2668,64,4,,2379,28,548,84,7,,21,37.78917,-122.41695,0.025810816,FALSE,
2019,106380965,380965,"ST. MARY'S MEDICAL CENTER, SAN FRANCISCO",General Acute Care Hospital,San Francisco,450 Stanyan St,San Francisco,94117,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,Teaching,200-299,District 11,District 17,Buena Vista/Castro/Eureka Valley/Forest Hill/Haight-Ashbury/Noe Valley/West of Twin Peaks,Urban,6317,6846,2,90,491,1915,1999,1585,2101,1653,1561,1762,8,,21,2173,2413,,,39,236,275,8008,1094,11844,227,,21,153,15,3,,34,2,81,12717,87,27,,1,3,6,15,,3961,4290,261,3564,1075,14,77,1147,2,716,169,717,205,2592,1716,1367,33,866,1,2,46,256,1157,538,1558,13165,1378,11559,210,5,13,26,10684,64,2053,303,35,1173,1202,,39,42,109,138,224,399,462,962,,,,2,627,278,,22,31,30,1385,,140,2206,29,,43,67,104,416,102,6,26,27,1207,355,1,16,5,,,,,383,1644,14,326,7,1,29,514,274,137,122,528,222,113,64,87,67,2,,,152,49,14,1,,2375,581,1755,38,1,,2202,2,147,22,,2,12,37.77408,-122.45441,0.023762655,FALSE,
2019,106381154,381154,UCSF MEDICAL CENTER,General Acute Care Hospital,San Francisco,505 Parnassus Ave,San Francisco,94143,University of California,,Emergency - Basic,,Teaching,500+,District 11,District 17,Buena Vista/Castro/Eureka Valley/Forest Hill/Haight-Ashbury/Noe Valley/West of Twin Peaks,Urban,21091,22273,33,8128,4486,5417,5548,4481,4755,4192,2683,2006,1700,1,183,6932,6798,,2215,648,8549,950,17122,7638,34574,1185,,599,872,47,24,,,14,634,41045,91,3,3,24,17,23,1,,14842,7832,565,15753,4379,26,167,3383,35,2227,594,2174,639,8196,3319,3056,100,4363,17,129,181,926,4778,1587,7526,43397,2759,38639,1901,80,18,14,41805,292,281,940,65,5504,6318,5,689,692,869,1059,1655,2167,1696,1799,322,879,,93,2394,1418,420,155,1917,180,5244,6,1817,9806,198,6,216,270,437,1940,188,65,208,95,6969,1437,,,,,2,,,3150,5061,335,3186,95,,323,1833,1530,606,467,1638,1493,419,313,799,651,11,36,21,1108,236,217,62,64,11827,1523,9637,594,63,10,11147,20,498,155,7,,33,37.763515,-122.457656,0.002239058,FALSE,
2019,106382715,382715,CHINESE HOSPITAL,General Acute Care Hospital,San Francisco,845 Jackson St,San Francisco,94133,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,50-99,District 11,District 17,Chinatown/Civic Center/Inner Mission/North Beach/South of Market/Tenderloin/Western Addition,Urban,2830,2402,1,62,134,337,266,321,604,903,1085,1518,3,,6,4726,131,,1,,86,11,272,263,4908,62,,114,115,1,,,,1,1,4942,5,,17,36,1,,,,1068,1619,80,2256,210,,16,381,,498,124,399,115,1096,84,447,26,534,2,1,14,68,699,160,569,5233,4280,943,7,2,1,,5109,52,29,43,,548,484,,1,14,12,17,61,119,195,613,,,,1,1003,6,,,6,,16,,25,993,14,,31,17,16,365,7,,11,,470,113,1,,1,,,,,87,861,17,67,,,22,199,163,47,50,228,72,8,12,39,11,,1,1,154,17,8,,,1032,944,88,,,,1023,1,6,2,,,7,37.79565,-122.40926,0.001276208,FALSE,
2019,106384176,384176,CALIFORNIA PACIFIC MEDICAL CENTER - VAN NESS CAMPUS,General Acute Care Hospital,San Francisco,1101 Van Ness Ave,San Francisco,94109,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,200-299,District 11,District 17,Chinatown/Civic Center/Inner Mission/North Beach/South of Market/Tenderloin/Western Addition,Urban,10586,10998,,3203,1523,2215,2812,2297,2524,2312,2024,1986,688,,61,4975,2381,,546,412,2203,184,10822,1943,19309,332,,687,245,47,11,,2,3,245,20222,68,,2,32,,20,,,5622,4690,252,9875,1145,,75,1713,5,1349,301,1303,424,5248,1441,1312,39,1675,10,80,265,260,2479,753,2852,21584,2896,18140,481,38,29,,19278,332,1171,537,266,2369,2664,,136,179,278,389,574,880,968,1324,116,189,,17,1326,522,90,121,415,33,2509,,419,4553,61,,179,90,243,1050,110,13,47,41,2790,466,,4,,,,,,811,2437,43,1640,102,,103,1093,845,225,214,509,499,216,116,259,181,4,66,7,457,95,102,9,33,5033,1054,3837,133,3,6,4717,14,190,87,25,,35,37.78606,-122.42156,0.008923718,FALSE,
2019,106384202,384202,CALIFORNIA PACIFIC MEDICAL CENTER - MISSION BERNAL CAMPUS,General Acute Care Hospital,San Francisco,3555 Cesar Chavez St,San Francisco,94110,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,100-149,District 11,District 17,Bernal Heights/Mission District/Potrero Hill,Urban,10008,10556,1,1279,1203,3207,3767,3318,2895,2257,1314,1049,276,,30,1194,5143,,738,811,6498,78,6073,7398,13007,160,,303,265,4,4,,4,6,219,19708,23,1,3,15,1,9,,,9646,3601,257,4755,2306,,33,1128,2,1162,240,1130,397,3974,2960,1613,27,1586,2,32,420,374,2437,816,2232,20565,572,16012,3938,37,6,,17845,40,2057,226,397,1408,1295,,10,108,199,256,351,493,495,786,5,,,1,266,525,77,264,719,6,845,,790,1903,10,,127,96,62,646,77,10,7,29,1322,322,2,3,,,,,,689,1301,7,626,80,,39,422,385,168,178,389,282,97,84,52,87,2,33,10,315,107,47,1,5,2703,299,1902,496,3,3,2433,4,228,17,21,,16,37.74804,-122.42094,0.008683487,FALSE,
2019,106390846,390846,DAMERON HOSPITAL,General Acute Care Hospital,San Joaquin,525 W Acacia St,Stockton,95203,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,200-299,District 5,District 13,French Camp/Stockton South/Stockton Southeast,Urban,18785,14090,,4051,3485,5802,5522,4215,4085,2848,1477,876,514,,15,1555,8740,,1126,33,13785,20,7601,12599,20234,2,40,642,972,34,8,,,1,53,31003,108,,,46,5,,3,,21215,4116,823,4867,1854,,115,1750,12,2511,623,2555,1299,6530,983,2448,50,2806,3,19,745,430,5389,1560,3047,32875,325,30634,1894,6,16,31,31588,,1114,142,,1320,1379,,10,85,191,365,509,596,511,432,,,,1,253,514,34,6,793,2,1096,,677,2013,2,7,53,521,97,678,52,10,,1,1285,,,,1,,1,,,1091,1355,40,180,33,,36,582,323,173,117,658,259,72,29,46,31,4,1,2,257,87,22,,,2699,107,2425,166,1,,2500,,193,6,,,13,37.96125,-121.30067,0.013496491,FALSE,
2019,106390923,390923,ADVENTIST HEALTH LODI MEMORIAL,General Acute Care Hospital,San Joaquin,975 S Fairmont Ave,Lodi,95240,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,150-199,District 5,District 9,Lodi,Urban,26370,20591,2,6200,4955,6897,6789,5026,5224,4209,3289,3037,1337,,88,3576,2161,18,218,234,3411,540,36717,16696,29701,507,59,993,1282,38,19,53,140,94,158,43856,283,,2,31,10,1,2,1,23341,9298,1430,9183,3626,85,230,3906,25,3476,1298,3500,1096,8977,1899,3403,355,3654,25,106,1470,508,6479,1656,4900,46963,872,40413,5649,2,27,8,45386,10,743,355,461,3308,3056,1,88,285,400,515,936,1161,1276,1526,63,115,,16,401,220,2,54,261,17,5394,,1322,5026,15,2,268,148,164,746,152,8,22,8,3636,1162,2,29,2,,,,18,1667,3693,124,756,123,2,50,1256,977,453,483,996,505,182,76,103,149,7,46,3,761,204,91,2,21,6365,180,5642,534,1,8,6112,,185,59,9,,28,38.12146,-121.2859,0.006042426,FALSE,
2019,106391010,391010,SAN JOAQUIN GENERAL HOSPITAL,General Acute Care Hospital,San Joaquin,500 W Hospital Rd,French Camp,95231,City or County,Level III,Emergency - Basic,,,150-199,District 5,District 13,French Camp/Stockton South/Stockton Southeast,Urban,17853,21841,4,3434,3521,7191,7302,5417,5507,3793,1510,1092,931,,224,2669,8230,,295,196,17343,414,10327,16314,22106,1278,,178,1575,76,21,,444,4492,246,31860,305,10,15,209,11,195,61,,23671,4358,4368,2880,4421,,198,2274,11,2384,874,2521,1007,9326,1664,3369,90,2966,3,46,1353,943,3948,1602,5119,39698,1045,32764,5856,29,4,4,38462,282,675,224,51,2710,5438,,204,886,1082,1088,1370,1626,914,654,191,133,,83,631,1524,83,26,3065,69,2667,,2852,5047,247,2,216,291,169,313,88,25,83,725,4203,811,1,45,7,,1169,2,,3506,1925,2270,439,8,,136,1084,842,486,293,925,2056,231,162,225,231,4,348,18,599,235,155,5,113,8148,307,6775,1047,17,2,7846,1,266,35,,,27,37.88594,-121.28918,0.002260825,FALSE,
2019,106391042,391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,General Acute Care Hospital,San Joaquin,1800 N California St,Stockton,95204,Investor - Limited Liability Company,,Emergency - Basic,,,300-499,District 5,District 13,Stockton North Central/Stockton Northeast,Urban,35832,27851,1,7300,5736,11382,9764,6907,7582,6049,3996,2849,2119,,212,5386,12111,,2871,281,11553,607,30663,25745,37496,443,,462,995,113,52,,71,34,403,61086,253,26,5,163,5,16,,,34375,12569,623,12100,4015,2,286,5061,21,4030,1269,4102,1829,10690,3522,4652,178,5003,8,142,4928,669,8254,2407,6633,63684,1086,56794,5702,50,52,143,61699,,1345,298,199,7586,7157,,199,829,1123,1319,2278,3048,2911,2644,207,185,,37,1715,2064,1293,84,1748,130,7672,,4193,10443,107,,380,517,505,2505,475,42,26,94,7568,2577,,16,9,,29,,,4252,7966,147,2211,166,1,135,3388,1613,748,770,3977,899,279,182,291,387,1,573,6,1067,182,151,7,87,14743,711,12875,1134,17,6,14170,,472,55,25,21,62,37.97075,-121.2891,0.119335783,TRUE,
2019,106391056,391056,SUTTER TRACY COMMUNITY HOSPITAL,General Acute Care Hospital,San Joaquin,1420 N Tracy Blvd,Tracy,95376,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,50-99,District 5,District 13,Tracy,Urban,17093,13534,,4424,3844,4745,4744,3651,3440,2332,1581,1055,811,,97,2877,3033,,657,1047,13317,154,9445,13456,16996,175,,555,179,30,4,,17,148,111,29437,72,1,22,26,,25,,,14927,3811,868,8193,2828,,94,2029,4,2201,466,2056,1015,5803,1048,2170,37,2921,5,58,1022,196,5129,1083,3290,30627,1968,24561,4038,33,27,,29935,10,315,267,100,1556,1327,,41,116,196,305,430,567,583,604,12,29,,8,265,244,27,152,900,3,1284,,880,1999,4,,225,63,61,276,42,11,13,16,1787,380,2,6,,,1,,,607,1403,52,725,96,,54,565,499,167,183,494,209,73,45,40,69,3,26,2,349,67,35,,3,2883,294,2265,312,2,10,2798,,56,28,1,,14,37.74366,-121.43482,0.011090573,FALSE,
2019,106392287,392287,DOCTORS HOSPITAL OF MANTECA,General Acute Care Hospital,San Joaquin,1205 E North St,Manteca,95336,Investor - Corporation,,Emergency - Basic,,,50-99,District 5,District 12,Lathrop/Manteca,Urban,17386,12597,1,4089,3610,4514,4633,3474,3254,2440,1853,1398,719,,98,782,1587,,7,123,13289,460,13638,12301,17038,645,,220,361,17,6,1,,,31,29164,35,,136,9,2,,2,,16598,4961,803,5685,1936,1,146,1645,14,2210,710,2380,819,5843,1330,2298,99,2508,10,44,1185,188,4777,1081,2697,29984,167,28785,986,17,29,26,29408,,167,249,134,1552,1221,,24,104,172,242,420,520,618,643,19,11,,12,102,124,4,15,736,34,1746,,605,2121,47,,145,68,59,343,82,5,7,19,1689,353,,1,,,1,1,,219,1529,82,897,46,,41,513,490,194,170,367,211,76,42,55,61,3,32,9,357,90,41,2,19,2773,35,2605,125,4,4,2687,,70,16,,,11,37.80111,-121.19746,0.007685739,FALSE,
