year,oshpd_id2,oshpd_id,LICENSE_CATEGORY_DESC,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,Sex_Female,Sex_Male,Sex_Unk,Age_01_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Under_1,Age_Unknown,Medi_Cal,Medicare,Other_Payer,Private_Coverage,SelfPay,DX_Infections,DX_Symptoms,ED_Visit,All_Other_Languages,English,Spanish,a_Sex_Female,a_Sex_Male,a_sex_Unknown,a_Age_10_19,a_Age_20_29,a_Age_30_39,a_Age_40_49,a_Age_50_59,a_Age_60_69,a_Age_70_79,a_Age_80_,a_Age_Under_1,a_Age_01_09,a_Age_Unknown,a_Medi_Cal,a_Medicare,a_Other_Payer,a_Private_Coverage,a_SelfPay,a_DX_Infections,a_DX_Symptoms,Inpatient_from_ED,a_All_Other_Languages,a_English,a_Spanish
2018,106334487,334487,General Acute Care Hospital,26520 CACTUS AVENUE,MORENO VALLEY,92555,35042.0,31981.0,7.0,6423.0,6825.0,13310.0,11025.0,9440.0,9234.0,5398.0,2338.0,1405.0,1632.0,0.0,43039.0,8306.0,3830.0,3281.0,8558.0,1845.0,14536.0,67030.0,796.0,53003.0,13231.0,6184.0,8093.0,1.0,1129.0,1963.0,2029.0,1847.0,2402.0,1989.0,1219.0,1132.0,186.0,382.0,0.0,7714.0,4045.0,629.0,871.0,1019.0,1289.0,167.0,14278.0,164.0,11746.0,2368.0
2018,106334564,334564,General Acute Care Hospital,31700 TEMECULA PKWY,TEMECULA,92592,20953.0,16837.0,0.0,3035.0,3899.0,5581.0,5368.0,4502.0,4791.0,4255.0,3227.0,2722.0,410.0,0.0,11348.0,8082.0,2987.0,12611.0,2762.0,635.0,10229.0,37790.0,554.0,35772.0,1464.0,3645.0,3769.0,0.0,60.0,274.0,434.0,645.0,1111.0,1492.0,1657.0,1741.0,0.0,0.0,0.0,1358.0,4371.0,205.0,1367.0,113.0,561.0,382.0,7414.0,190.0,6911.0,313.0
2018,106334589,334589,General Acute Care Hospital,28062 BAXTER ROAD,MURRIETA,92563,24259.0,18452.0,0.0,4005.0,3715.0,5436.0,5431.0,5025.0,4958.0,5092.0,4504.0,3612.0,933.0,0.0,14748.0,12166.0,2424.0,10969.0,2383.0,866.0,10837.0,42711.0,105.0,40846.0,1760.0,3305.0,3181.0,0.0,49.0,307.0,382.0,504.0,949.0,1410.0,1520.0,1337.0,28.0,0.0,0.0,1158.0,3946.0,132.0,1178.0,72.0,654.0,370.0,6486.0,41.0,6135.0,310.0
2018,106340913,340913,General Acute Care Hospital,2025 MORSE AVENUE,SACRAMENTO,95825,61195.0,46085.0,3.0,11691.0,9716.0,19104.0,16889.0,12245.0,12888.0,9949.0,6616.0,5982.0,2203.0,0.0,45117.0,20597.0,1221.0,29115.0,11227.0,2698.0,29131.0,107283.0,6358.0,96933.0,3992.0,4080.0,3966.0,0.0,42.0,310.0,503.0,679.0,1301.0,1802.0,1618.0,1790.0,0.0,1.0,0.0,1265.0,4780.0,31.0,1755.0,215.0,2208.0,217.0,8046.0,203.0,7652.0,191.0
2018,106340947,340947,General Acute Care Hospital,4001 J STREET,SACRAMENTO,95819,19267.0,13898.0,1.0,2112.0,2091.0,5275.0,4865.0,4309.0,5244.0,4195.0,2350.0,2261.0,464.0,0.0,16106.0,8110.0,687.0,6592.0,1665.0,768.0,8480.0,33166.0,1902.0,29766.0,1498.0,3575.0,3475.0,0.0,29.0,241.0,462.0,671.0,1342.0,1533.0,1381.0,1386.0,5.0,0.0,0.0,2006.0,3965.0,77.0,930.0,61.0,1018.0,221.0,7050.0,666.0,6118.0,266.0
2018,106340950,340950,General Acute Care Hospital,6501 COYLE AVENUE,CARMICHAEL,95608,31578.0,25131.0,4.0,5545.0,4802.0,9511.0,8762.0,6852.0,7404.0,5673.0,3245.0,3736.0,1183.0,0.0,31177.0,11903.0,1318.0,8769.0,3542.0,1572.0,12331.0,56713.0,3375.0,51714.0,1624.0,6489.0,6581.0,0.0,131.0,696.0,1020.0,1262.0,2331.0,2652.0,2076.0,2618.0,135.0,149.0,0.0,4159.0,6919.0,257.0,1512.0,195.0,1650.0,348.0,13070.0,1054.0,11726.0,290.0
2018,106340951,340951,General Acute Care Hospital,7500 HOSPITAL DRIVE,SACRAMENTO,95823,28205.0,19405.0,0.0,5482.0,5007.0,8002.0,7097.0,5832.0,6054.0,4434.0,2540.0,1910.0,1252.0,0.0,30090.0,8215.0,827.0,5936.0,2541.0,1554.0,11674.0,47610.0,4293.0,39706.0,3611.0,3632.0,2947.0,0.0,54.0,307.0,506.0,701.0,1128.0,1444.0,1195.0,1228.0,16.0,0.0,0.0,2363.0,3451.0,76.0,599.0,72.0,1256.0,160.0,6579.0,1177.0,5032.0,370.0
2018,106341006,341006,General Acute Care Hospital,2315 STOCKTON BOULEVARD,SACRAMENTO,95817,29666.0,28753.0,5.0,6790.0,5356.0,9644.0,8991.0,7312.0,7943.0,5926.0,2970.0,1932.0,1560.0,0.0,32294.0,10985.0,1688.0,11564.0,1893.0,1343.0,15803.0,58424.0,1836.0,53837.0,2751.0,8824.0,10869.0,0.0,1290.0,1571.0,1856.0,1919.0,3095.0,3321.0,2320.0,1980.0,585.0,1756.0,0.0,8075.0,7269.0,532.0,3672.0,145.0,2361.0,757.0,19693.0,1054.0,17581.0,1058.0
2018,106341051,341051,General Acute Care Hospital,2825 CAPITOL AVE,SACRAMENTO,95816,48202.0,39413.0,0.0,10932.0,6910.0,15620.0,15187.0,10866.0,10816.0,7101.0,3532.0,3117.0,3534.0,0.0,47060.0,16052.0,2218.0,15834.0,6451.0,2107.0,20821.0,87615.0,3328.0,79796.0,4491.0,5979.0,5850.0,0.0,381.0,601.0,911.0,1065.0,1737.0,2125.0,1894.0,2047.0,440.0,628.0,0.0,3236.0,5669.0,430.0,2305.0,189.0,2131.0,433.0,11829.0,721.0,10618.0,490.0
2018,106342344,342344,General Acute Care Hospital,6600 BRUCEVILLE ROAD,SACRAMENTO,95823,66676.0,51121.0,6.0,13318.0,12004.0,20947.0,16922.0,13248.0,13108.0,10866.0,8120.0,6684.0,2586.0,0.0,47448.0,22709.0,1646.0,35615.0,10384.0,2712.0,34126.0,117803.0,5242.0,104814.0,7747.0,4628.0,4507.0,0.0,117.0,414.0,575.0,702.0,1316.0,1905.0,1954.0,2037.0,46.0,69.0,0.0,1356.0,5375.0,44.0,2172.0,188.0,2057.0,142.0,9135.0,628.0,8106.0,401.0
2018,106344029,344029,General Acute Care Hospital,1650 CREEKSIDE DRIVE,FOLSOM,95630,21405.0,15937.0,0.0,4030.0,3833.0,5399.0,5367.0,4748.0,4592.0,3528.0,2481.0,2763.0,601.0,0.0,14583.0,7627.0,1197.0,11835.0,2100.0,1082.0,8679.0,37342.0,1362.0,35054.0,926.0,2751.0,2305.0,0.0,27.0,238.0,343.0,449.0,741.0,923.0,912.0,1417.0,6.0,0.0,0.0,919.0,2940.0,116.0,1015.0,65.0,897.0,150.0,5056.0,274.0,4716.0,66.0
2018,106350784,350784,General Acute Care Hospital,911 SUNSET DRIVE,HOLLISTER,95023,10165.0,8425.0,0.0,2822.0,2491.0,2731.0,2629.0,1990.0,2041.0,1522.0,1008.0,789.0,567.0,0.0,9989.0,2822.0,473.0,4832.0,474.0,922.0,3278.0,18590.0,18.0,15217.0,3355.0,738.0,581.0,0.0,29.0,63.0,118.0,109.0,176.0,231.0,202.0,361.0,11.0,19.0,0.0,348.0,723.0,6.0,232.0,10.0,174.0,44.0,1319.0,0.0,1087.0,232.0
2018,106361110,361110,General Acute Care Hospital,41870 GARSTIN DRIVE,BIG BEAR LAKE,92315,5647.0,5608.0,0.0,1073.0,1274.0,1838.0,1388.0,1221.0,1454.0,1380.0,946.0,546.0,135.0,0.0,3414.0,1311.0,320.0,5488.0,722.0,311.0,1673.0,11255.0,8.0,10961.0,286.0,49.0,51.0,0.0,0.0,2.0,7.0,6.0,11.0,16.0,23.0,35.0,0.0,0.0,0.0,18.0,58.0,1.0,22.0,1.0,11.0,4.0,100.0,0.0,100.0,0.0
2018,106361144,361144,General Acute Care Hospital,5451 WALNUT AVENUE,CHINO,91710,22133.0,17424.0,0.0,6499.0,5780.0,7789.0,5906.0,4830.0,3688.0,2163.0,1146.0,814.0,942.0,0.0,25609.0,3348.0,1055.0,5869.0,3676.0,1695.0,6712.0,39557.0,396.0,30049.0,9112.0,2758.0,2414.0,0.0,151.0,451.0,512.0,770.0,964.0,931.0,655.0,738.0,0.0,0.0,0.0,2334.0,1866.0,54.0,825.0,92.0,724.0,127.0,5172.0,139.0,3895.0,1138.0
2018,106361166,361166,General Acute Care Hospital,5000 SAN BERNARDINO STREET,MONTCLAIR,91763,12930.0,10060.0,0.0,3743.0,3151.0,4625.0,3700.0,2846.0,2374.0,1202.0,468.0,319.0,562.0,0.0,3141.0,1680.0,195.0,15220.0,2754.0,866.0,3910.0,22990.0,60.0,18424.0,4506.0,1363.0,1236.0,0.0,70.0,242.0,336.0,363.0,495.0,467.0,275.0,312.0,27.0,12.0,0.0,1423.0,864.0,19.0,173.0,120.0,571.0,46.0,2599.0,35.0,2080.0,484.0
2018,106361223,361223,General Acute Care Hospital,9961 SIERRA AVENUE,FONTANA,92335,71920.0,56306.0,5.0,12915.0,12166.0,20047.0,17049.0,15326.0,15651.0,14085.0,10408.0,7544.0,3040.0,0.0,39093.0,26093.0,432.0,55065.0,7521.0,2976.0,36559.0,128231.0,1176.0,113505.0,13550.0,7856.0,7768.0,0.0,453.0,747.0,1037.0,1382.0,2340.0,3283.0,3219.0,2563.0,187.0,413.0,0.0,1936.0,7623.0,35.0,5717.0,312.0,3516.0,348.0,15624.0,170.0,13896.0,1558.0
2018,106361246,361246,General Acute Care Hospital,11234 ANDERSON STREET,LOMA LINDA,92354,32139.0,28859.0,0.0,14047.0,9169.0,7971.0,6642.0,4811.0,5143.0,4184.0,2586.0,1924.0,4521.0,0.0,34093.0,10065.0,1536.0,9964.0,5331.0,1450.0,20061.0,60998.0,554.0,53596.0,6848.0,6799.0,6920.0,0.0,261.0,1471.0,1526.0,1625.0,2570.0,2688.0,1902.0,1676.0,0.0,0.0,0.0,5065.0,5545.0,297.0,1972.0,840.0,1852.0,586.0,13719.0,312.0,11721.0,1686.0
2018,106361266,361266,General Acute Care Hospital,29101 HOSPITAL ROAD,LAKE ARROWHEAD,92352,4861.0,4042.0,0.0,912.0,1049.0,1305.0,1257.0,1014.0,1170.0,1071.0,676.0,336.0,113.0,0.0,4420.0,2088.0,243.0,1825.0,323.0,228.0,977.0,8903.0,19.0,8536.0,348.0,125.0,132.0,0.0,9.0,23.0,26.0,27.0,36.0,41.0,52.0,33.0,2.0,8.0,0.0,107.0,109.0,4.0,34.0,3.0,10.0,11.0,257.0,0.0,247.0,10.0
2018,106361308,361308,General Acute Care Hospital,350 TERRACINA BOULEVARD,REDLANDS,92373,21608.0,15389.0,0.0,3003.0,3389.0,6834.0,5786.0,4454.0,4663.0,3448.0,2402.0,2358.0,660.0,0.0,17276.0,6635.0,249.0,10128.0,2709.0,782.0,8171.0,36997.0,81.0,35875.0,1041.0,3403.0,3122.0,0.0,65.0,431.0,525.0,544.0,893.0,1272.0,1298.0,1460.0,37.0,0.0,0.0,1479.0,3770.0,9.0,1207.0,60.0,863.0,243.0,6525.0,27.0,6359.0,139.0
2018,106361318,361318,General Acute Care Hospital,999 SAN BERNARDINO ROAD,UPLAND,91786,45346.0,32219.0,33.0,6793.0,6929.0,13266.0,11912.0,9279.0,9849.0,7921.0,5479.0,4757.0,1413.0,0.0,31507.0,26915.0,1780.0,12074.0,5285.0,1395.0,20645.0,77598.0,526.0,74035.0,3037.0,6858.0,6287.0,5.0,202.0,641.0,930.0,1257.0,2156.0,2614.0,2466.0,2590.0,116.0,178.0,0.0,3239.0,6959.0,204.0,2653.0,94.0,1505.0,457.0,13150.0,244.0,11891.0,1015.0
2018,106361323,361323,General Acute Care Hospital,1805 MEDICAL CENTER DRIVE,SAN BERNARDINO,92411,35610.0,25832.0,0.0,10539.0,7921.0,12270.0,9224.0,6859.0,6431.0,3326.0,1409.0,714.0,2749.0,0.0,48537.0,5090.0,291.0,3899.0,3579.0,1902.0,12747.0,61442.0,132.0,48880.0,12430.0,3607.0,4154.0,0.0,234.0,1295.0,1312.0,1256.0,1536.0,1005.0,490.0,345.0,165.0,123.0,0.0,5251.0,1931.0,20.0,372.0,88.0,584.0,333.0,7761.0,26.0,6651.0,1084.0
2018,106361339,361339,General Acute Care Hospital,2101 NORTH WATERMAN AVENUE,SAN BERNARDINO,92404,35467.0,28799.0,0.0,6566.0,5963.0,12228.0,10558.0,8050.0,8818.0,5714.0,3075.0,1808.0,1486.0,0.0,44253.0,10026.0,394.0,5637.0,3885.0,1048.0,17009.0,64266.0,318.0,57043.0,6905.0,5051.0,5099.0,0.0,81.0,602.0,823.0,1120.0,2158.0,2361.0,1696.0,1290.0,19.0,0.0,0.0,4177.0,4529.0,197.0,972.0,104.0,1657.0,772.0,10150.0,105.0,8743.0,1302.0
2018,106361343,361343,General Acute Care Hospital,18300 US HIGHWAY 18,APPLE VALLEY,92307,40025.0,28553.0,1.0,8942.0,7112.0,11662.0,9775.0,7207.0,7784.0,6113.0,4402.0,3276.0,2306.0,0.0,39775.0,13156.0,1186.0,11057.0,3405.0,1760.0,15339.0,68579.0,163.0,65240.0,3176.0,5690.0,5037.0,0.0,196.0,775.0,970.0,1131.0,1947.0,2211.0,1779.0,1470.0,125.0,123.0,0.0,4027.0,5163.0,187.0,1222.0,128.0,1276.0,590.0,10727.0,63.0,9946.0,718.0
2018,106361370,361370,General Acute Care Hospital,15248 ELEVENTH STREET,VICTORVILLE,92395,18779.0,14253.0,1.0,4385.0,3995.0,6474.0,5347.0,4222.0,3682.0,2282.0,995.0,611.0,1040.0,0.0,24297.0,2212.0,418.0,3405.0,2701.0,806.0,5604.0,33033.0,60.0,32094.0,879.0,3279.0,1609.0,0.0,139.0,926.0,755.0,614.0,771.0,737.0,567.0,378.0,1.0,0.0,0.0,2484.0,1594.0,33.0,734.0,43.0,292.0,194.0,4888.0,4.0,4534.0,350.0
2018,106361458,361458,General Acute Care Hospital,1401 BAILEY AVENUE,NEEDLES,92363,2639.0,2592.0,0.0,431.0,497.0,698.0,753.0,656.0,920.0,670.0,359.0,198.0,49.0,0.0,2531.0,1228.0,99.0,975.0,397.0,146.0,788.0,5231.0,17.0,5194.0,20.0,228.0,223.0,0.0,4.0,18.0,41.0,48.0,78.0,115.0,81.0,63.0,0.0,3.0,0.0,152.0,246.0,12.0,36.0,5.0,14.0,51.0,451.0,2.0,444.0,5.0
2018,106362041,362041,General Acute Care Hospital,6601 WHITE FEATHER ROAD,JOSHUA TREE,92252,13283.0,10158.0,2.0,2573.0,2159.0,3686.0,3413.0,2601.0,3138.0,2825.0,1428.0,1100.0,520.0,0.0,9831.0,4927.0,813.0,6713.0,1159.0,572.0,4075.0,23443.0,99.0,22902.0,442.0,846.0,677.0,0.0,26.0,91.0,105.0,125.0,205.0,388.0,275.0,290.0,1.0,17.0,0.0,475.0,475.0,24.0,526.0,23.0,172.0,98.0,1523.0,2.0,1498.0,23.0
2018,106364014,364014,Acute Psychiatric Hospital,1710 BARTON ROAD,REDLANDS,92373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0
2018,106364144,364144,General Acute Care Hospital,16850 BEAR VALLEY ROAD,VICTORVILLE,92395,16694.0,13827.0,0.0,3751.0,3311.0,5186.0,4714.0,3655.0,3730.0,2618.0,1590.0,1247.0,719.0,0.0,2769.0,5211.0,1089.0,18736.0,2716.0,437.0,4428.0,30521.0,1.0,30118.0,402.0,5032.0,4619.0,0.0,84.0,624.0,762.0,938.0,1721.0,2157.0,1694.0,1639.0,31.0,1.0,0.0,3153.0,4608.0,350.0,1403.0,137.0,1703.0,374.0,9651.0,14.0,9585.0,52.0
2018,106364231,364231,General Acute Care Hospital,400 N. PEPPER AVENUE,COLTON,92324,36671.0,35869.0,0.0,6014.0,6368.0,16643.0,12976.0,10195.0,10245.0,5698.0,1878.0,879.0,1644.0,0.0,54188.0,3058.0,6424.0,2046.0,6824.0,2129.0,13314.0,72540.0,780.0,58359.0,13401.0,8730.0,9589.0,0.0,542.0,3525.0,2999.0,2475.0,3391.0,2614.0,1308.0,1022.0,226.0,217.0,0.0,14112.0,2423.0,396.0,785.0,603.0,1076.0,938.0,18319.0,238.0,14729.0,3352.0
2018,106364430,364430,General Acute Care Hospital,820 EAST MOUNTAIN VIEW ST,BARSTOW,92311,16948.0,13372.0,0.0,3932.0,3139.0,5788.0,4503.0,3322.0,3927.0,2593.0,1409.0,854.0,853.0,0.0,7946.0,4186.0,1016.0,15509.0,1639.0,862.0,5019.0,30320.0,30.0,29703.0,587.0,1022.0,988.0,1.0,15.0,127.0,132.0,174.0,318.0,381.0,266.0,252.0,346.0,0.0,0.0,895.0,790.0,36.0,269.0,20.0,302.0,43.0,2011.0,2.0,1962.0,47.0
2018,106370652,370652,General Acute Care Hospital,6655 ALVARADO ROAD,SAN DIEGO,92120,8914.0,8817.0,2.0,305.0,1395.0,3887.0,3362.0,2805.0,2929.0,1778.0,700.0,538.0,34.0,0.0,8963.0,2815.0,1492.0,2481.0,1973.0,334.0,3321.0,17733.0,373.0,16878.0,482.0,1612.0,2318.0,0.0,28.0,212.0,354.0,493.0,854.0,793.0,573.0,623.0,0.0,0.0,0.0,1312.0,1816.0,431.0,277.0,94.0,839.0,134.0,3930.0,182.0,3553.0,195.0
2018,106370673,370673,General Acute Care Hospital,3020 CHILDREN'S WAY,SAN DIEGO,92123,38935.0,45786.0,3.0,48691.0,24448.0,265.0,90.0,48.0,35.0,14.0,6.0,3.0,11124.0,0.0,53431.0,41.0,5112.0,21565.0,4248.0,3706.0,21641.0,84724.0,2542.0,67599.0,14583.0,4008.0,4859.0,0.0,2885.0,68.0,4.0,0.0,0.0,0.0,0.0,0.0,1916.0,3994.0,0.0,3361.0,16.0,2205.0,2919.0,366.0,415.0,375.0,8867.0,226.0,7228.0,1413.0
2018,106370689,370689,General Acute Care Hospital,250 PROSPECT PLACE,CORONADO,92118,9503.0,7530.0,0.0,977.0,1519.0,3150.0,2846.0,2332.0,2215.0,1581.0,1107.0,1197.0,109.0,0.0,6744.0,3236.0,2078.0,4191.0,784.0,445.0,3113.0,17033.0,371.0,14673.0,1989.0,604.0,617.0,0.0,12.0,42.0,80.0,135.0,239.0,224.0,200.0,289.0,0.0,0.0,0.0,402.0,607.0,10.0,184.0,18.0,221.0,13.0,1221.0,20.0,989.0,212.0
2018,106370694,370694,General Acute Care Hospital,7901 FROST STREET,SAN DIEGO,92123,46399.0,31244.0,0.0,630.0,3624.0,15241.0,14486.0,11291.0,11260.0,9059.0,5841.0,6111.0,100.0,0.0,26762.0,17734.0,3494.0,25601.0,4052.0,969.0,21919.0,77643.0,4283.0,67188.0,6172.0,8025.0,8528.0,0.0,158.0,1003.0,1293.0,1676.0,2727.0,3421.0,2852.0,3423.0,0.0,0.0,0.0,3970.0,8241.0,240.0,3882.0,220.0,1998.0,475.0,16553.0,1206.0,14060.0,1287.0
2018,106370695,370695,General Acute Care Hospital,3003 HEALTH CENTER DRIVE,SAN DIEGO,92123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,4.0,8.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,13.0,0.0,0.0,0.0,18.0,0.0,18.0,0.0
2018,106370714,370714,General Acute Care Hospital,5555 GROSSMONT CENTER DRIVE,LA MESA,91942,45749.0,37001.0,0.0,3865.0,5782.0,16466.0,14055.0,10912.0,11668.0,8950.0,5285.0,4936.0,831.0,0.0,42828.0,17092.0,3362.0,14675.0,4793.0,1377.0,23464.0,82750.0,5145.0,72220.0,5385.0,10837.0,10470.0,0.0,164.0,1165.0,1703.0,2063.0,3916.0,4527.0,3514.0,4255.0,0.0,0.0,0.0,7691.0,10762.0,183.0,2394.0,277.0,2389.0,808.0,21307.0,1255.0,18647.0,1405.0
2018,106370730,370730,General Acute Care Hospital,4647 ZION AVENUE,SAN DIEGO,92120,60643.0,46929.0,3.0,6988.0,7475.0,14031.0,13313.0,12291.0,13644.0,13961.0,12181.0,12105.0,1585.0,1.0,13651.0,30624.0,503.0,58914.0,3879.0,2245.0,30323.0,107575.0,1361.0,99807.0,6407.0,7079.0,6787.0,0.0,196.0,515.0,763.0,1012.0,1776.0,2756.0,3043.0,3571.0,86.0,148.0,0.0,825.0,8086.0,19.0,4814.0,122.0,3094.0,253.0,13866.0,188.0,12749.0,929.0
2018,106370744,370744,General Acute Care Hospital,4077 FIFTH AVENUE,SAN DIEGO,92103,50475.0,47236.0,7.0,3638.0,5372.0,18590.0,16035.0,13130.0,14970.0,12087.0,7082.0,6118.0,695.0,1.0,49097.0,21844.0,2616.0,15643.0,8478.0,1473.0,26165.0,97718.0,1179.0,79277.0,17262.0,9728.0,11207.0,1.0,279.0,1693.0,1893.0,2108.0,3554.0,4111.0,3297.0,3973.0,28.0,0.0,0.0,7139.0,9469.0,329.0,3286.0,713.0,2517.0,601.0,20936.0,413.0,16155.0,4368.0
2018,106370745,370745,Acute Psychiatric Hospital,7850 VISTA HILL AVENUE,SAN DIEGO,92123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2018,106370755,370755,General Acute Care Hospital,555 E. VALLEY PARKWAY,ESCONDIDO,92025,48226.0,38487.0,2.0,6844.0,8287.0,13988.0,11907.0,9989.0,10679.0,8838.0,6745.0,7990.0,1448.0,0.0,33218.0,19451.0,1962.0,27052.0,5032.0,1481.0,18725.0,86715.0,1167.0,75421.0,10127.0,6895.0,7465.0,0.0,198.0,880.0,1133.0,1262.0,2132.0,2578.0,2624.0,3553.0,0.0,0.0,0.0,3372.0,7616.0,169.0,2967.0,236.0,2065.0,329.0,14360.0,274.0,12619.0,1467.0
2018,106370759,370759,General Acute Care Hospital,2400 EAST FOURTH STREET,NATIONAL CITY,91950,12248.0,11295.0,0.0,1246.0,1919.0,4701.0,3968.0,3289.0,3753.0,2449.0,1130.0,911.0,175.0,2.0,14313.0,4389.0,773.0,1658.0,2410.0,437.0,3534.0,23543.0,447.0,20395.0,2701.0,3048.0,3820.0,0.0,115.0,911.0,1010.0,962.0,1300.0,1201.0,627.0,713.0,27.0,0.0,2.0,3614.0,2504.0,70.0,486.0,194.0,702.0,226.0,6868.0,254.0,5939.0,675.0
2018,106370771,370771,General Acute Care Hospital,9888 GENESEE AVENUE,LA JOLLA,92037,18290.0,14714.0,1.0,621.0,1817.0,5328.0,4714.0,4055.0,4457.0,4141.0,3636.0,4142.0,94.0,0.0,6802.0,9852.0,1414.0,12570.0,2247.0,417.0,8270.0,33005.0,747.0,31605.0,653.0,3937.0,4460.0,0.0,108.0,471.0,517.0,588.0,978.0,1377.0,1682.0,2676.0,0.0,0.0,0.0,853.0,4289.0,207.0,2759.0,289.0,668.0,184.0,8397.0,264.0,7925.0,208.0
2018,106370780,370780,General Acute Care Hospital,4002 VISTA WAY,OCEANSIDE,92056,26154.0,22721.0,22.0,3573.0,4240.0,8414.0,6817.0,5737.0,6242.0,5314.0,3354.0,4401.0,805.0,0.0,19566.0,11555.0,2053.0,8679.0,7044.0,738.0,11745.0,48897.0,394.0,43447.0,5056.0,3456.0,3715.0,0.0,51.0,324.0,492.0,619.0,1115.0,1376.0,1295.0,1883.0,16.0,0.0,0.0,1822.0,4178.0,240.0,807.0,124.0,1358.0,111.0,7171.0,113.0,6425.0,633.0
2018,106370782,370782,General Acute Care Hospital,200 WEST ARBOR DRIVE,SAN DIEGO,92103,26653.0,27138.0,5.0,474.0,1910.0,9038.0,9181.0,8281.0,10202.0,8015.0,3997.0,2598.0,100.0,0.0,21332.0,11500.0,1683.0,10561.0,8720.0,689.0,15504.0,53796.0,1474.0,48605.0,3717.0,3499.0,4144.0,0.0,73.0,611.0,809.0,1010.0,1532.0,1713.0,1080.0,806.0,3.0,6.0,0.0,2430.0,3047.0,658.0,1145.0,362.0,1279.0,235.0,7643.0,295.0,6565.0,783.0
2018,106370875,370875,General Acute Care Hospital,751 MEDICAL CENTER COURT,CHULA VISTA,91911,34149.0,24188.0,0.0,4260.0,5231.0,10930.0,9330.0,7416.0,7036.0,5776.0,3862.0,3683.0,813.0,0.0,27736.0,11222.0,4336.0,11965.0,3078.0,995.0,16483.0,58337.0,927.0,43867.0,13543.0,5953.0,5665.0,0.0,64.0,660.0,926.0,1132.0,1771.0,2156.0,2030.0,2878.0,1.0,0.0,0.0,3857.0,5981.0,116.0,1460.0,204.0,1807.0,479.0,11618.0,407.0,7120.0,4091.0
2018,106370977,370977,General Acute Care Hospital,15615 POMERADO ROAD,POWAY,92064,16147.0,12508.0,1.0,1845.0,2789.0,4244.0,3962.0,3369.0,3411.0,3027.0,2525.0,3239.0,245.0,0.0,9809.0,7273.0,1459.0,8661.0,1454.0,468.0,5856.0,28656.0,1202.0,25999.0,1455.0,2098.0,1688.0,0.0,25.0,148.0,221.0,236.0,426.0,661.0,746.0,1322.0,1.0,0.0,0.0,683.0,2415.0,51.0,592.0,45.0,706.0,73.0,3786.0,252.0,3344.0,190.0
2018,106371394,371394,General Acute Care Hospital,354 SANTA FE DRIVE,ENCINITAS,92024,22875.0,17741.0,1.0,2726.0,3507.0,5179.0,4882.0,5000.0,5058.0,4918.0,4164.0,4755.0,427.0,1.0,10165.0,11447.0,1186.0,15378.0,2321.0,517.0,10701.0,40617.0,400.0,38033.0,2184.0,4226.0,3536.0,0.0,51.0,324.0,431.0,568.0,907.0,1268.0,1595.0,2598.0,20.0,0.0,0.0,1108.0,4181.0,75.0,2162.0,236.0,842.0,175.0,7762.0,113.0,7208.0,441.0
2018,106380857,380857,General Acute Care Hospital,2425 GEARY BOULEVARD,SAN FRANCISCO,94115,17476.0,17408.0,4.0,2139.0,1773.0,5810.0,5992.0,4259.0,4341.0,3969.0,3062.0,3096.0,446.0,1.0,3580.0,7814.0,1036.0,20452.0,2005.0,556.0,10503.0,34888.0,2352.0,30549.0,1987.0,2648.0,2481.0,0.0,50.0,284.0,801.0,368.0,506.0,794.0,957.0,1309.0,26.0,34.0,0.0,215.0,2730.0,19.0,2102.0,63.0,860.0,203.0,5129.0,570.0,4363.0,196.0
2018,106380929,380929,General Acute Care Hospital,2333 BUCHANAN STREET,SAN FRANCISCO,94115,12616.0,12542.0,0.0,4660.0,2168.0,2421.0,2630.0,2424.0,2559.0,2694.0,2360.0,2307.0,935.0,0.0,5428.0,5573.0,258.0,12331.0,1568.0,441.0,6859.0,25158.0,3556.0,21149.0,453.0,3720.0,3965.0,0.0,147.0,248.0,375.0,498.0,894.0,1269.0,1455.0,2345.0,187.0,267.0,0.0,1024.0,4059.0,80.0,2409.0,113.0,863.0,371.0,7685.0,1742.0,5758.0,185.0
